id,cd_estab,nm_ab_cliente,nr_nota_fis,dt_saida,hr_grade,cd_produto,un_embalagem,qt_embalagem,qt_pilha,qt_carregada,qt_falta,id_motivo,qt_pallet,vl_base_multa,vl_multa,usr_atlz_id,base_id,dt_atlz
781,JAG,PREZUNIC,20873,,22:00,503500146,CX,3,0/3,0,0,,0,0,0,1,785,2016-10-30 16:04:30
782,JAG,PREZUNIC,20873,,22:00,503500149,CX,9,0/9,0,0,,0,0,0,1,785,2016-10-30 16:04:30
783,JAG,PREZUNIC,20873,,22:00,503500147,CX,4,0/4,0,0,,0,0,0,1,785,2016-10-30 16:04:30
784,JAG,PREZUNIC,20873,,22:00,503500145,CX,6,0/6,0,0,,0,0,0,1,785,2016-10-30 16:04:30
785,JAG,PREZUNIC,20873,,22:00,503500148,CX,4,0/4,0,0,,0,0,0,1,785,2016-10-30 16:04:30
786,JAG,CDJAC,20891,,19:00,563700001,CX,3,0/3,0,0,,0,0,0,1,787,2016-10-30 16:04:30
787,JAG,CDJAC,20891,,19:00,563700002,CX,23,0/23,0,0,,0,0,0,1,787,2016-10-30 16:04:30
788,JAG,SBWAY,20895,,21:00,563700001,CX,6,0/6,0,0,,0,0,0,1,789,2016-10-30 16:04:30
789,JAG,SBWAY,20895,,21:00,563700002,CX,20,0/20,0,0,,0,0,0,1,789,2016-10-30 16:04:30
790,JAG,SBWNE,20896,,23:00,563700001,CX,7,0/7,0,0,,0,0,0,1,791,2016-10-30 16:04:30
791,JAG,SBWNE,20896,,23:00,563700002,CX,19,0/19,0,0,,0,0,0,1,791,2016-10-30 16:04:30
792,JAG,JCBOB,20893,,1:00,503500083,CX,196,0/196,0,0,,0,0,0,1,792,2016-10-30 16:04:30
793,JAG,CR056,20892,,3:00,503500107,CX,28,0/28,0,0,,0,0,0,1,793,2016-10-30 16:04:30
794,JAG,FFJDI,20897,,4:00,503500063,CX,44,0/44,0,0,,0,0,0,1,795,2016-10-30 16:04:30
795,JAG,FFJDI,20897,,4:00,503500064,CX,68,0/68,0,0,,0,0,0,1,795,2016-10-30 16:04:30
796,JAG,FFJDI,20898,,11:00,503500063,CX,56,0/56,0,0,,0,0,0,1,797,2016-10-30 16:04:30
797,JAG,FFJDI,20898,,11:00,503500064,CX,56,0/56,0,0,,0,0,0,1,797,2016-10-30 16:04:30
798,JAG,FFJDI,20899,,16:00,503500064,CX,32,0/32,0,0,,0,0,0,1,801,2016-10-30 16:04:30
799,JAG,FFJDI,20899,,16:00,503500065,CX,20,0/20,0,0,,0,0,0,1,801,2016-10-30 16:04:30
800,JAG,FFJDI,20899,,16:00,503500028,CX,40,0/40,0,0,,0,0,0,1,801,2016-10-30 16:04:30
801,JAG,FFJDI,20899,,16:00,503500023,CX,20,0/20,0,0,,0,0,0,1,801,2016-10-30 16:04:30
802,JAG,JDSTP,20894,,17:00,503500115,CX,16,0/16,0,0,,0,0,0,1,805,2016-10-30 16:04:30
803,JAG,JDSTP,20894,,17:00,503500125,CX,8,0/8,0,0,,0,0,0,1,805,2016-10-30 16:04:30
804,JAG,JDSTP,20894,,17:00,503500093,CX,1,0/1,0,0,,0,0,0,1,805,2016-10-30 16:04:30
805,JAG,JDSTP,20894,,17:00,503500105,CX,8,0/8,0,0,,0,0,0,1,805,2016-10-30 16:04:30
806,JAG,FFJDI,20900,,22:00,503500064,CX,20,0/20,0,0,,0,0,0,1,810,2016-10-30 16:04:30
807,JAG,FFJDI,20900,,22:00,503500065,CX,20,0/20,0,0,,0,0,0,1,810,2016-10-30 16:04:30
808,JAG,FFJDI,20900,,22:00,503500066,CX,12,0/12,0,0,,0,0,0,1,810,2016-10-30 16:04:30
809,JAG,FFJDI,20900,,22:00,503500028,CX,40,0/40,0,0,,0,0,0,1,810,2016-10-30 16:04:30
810,JAG,FFJDI,20900,,22:00,503500023,CX,20,0/20,0,0,,0,0,0,1,810,2016-10-30 16:04:30
811,JAG,CDJAC,20915,,21:00,563700001,CX,5,0/5,0,0,,0,0,0,1,812,2016-10-30 16:04:30
812,JAG,CDJAC,20915,,21:00,563700002,CX,21,0/21,0,0,,0,0,0,1,812,2016-10-30 16:04:30
813,JAG,SBWNE,20920,,23:00,563700001,CX,6,0/6,0,0,,0,0,0,1,814,2016-10-30 16:04:30
814,JAG,SBWNE,20920,,23:00,563700002,CX,20,0/20,0,0,,0,0,0,1,814,2016-10-30 16:04:30
815,JAG,CDJAC,20914,,19:00,563700001,CX,3,0/3,0,0,,0,0,0,1,816,2016-10-30 16:04:30
816,JAG,CDJAC,20914,,19:00,563700002,CX,23,0/23,0,0,,0,0,0,1,816,2016-10-30 16:04:30
817,JAG,JCBOB,20918,,1:00,503500107,CX,28,0/28,0,0,,0,0,0,1,817,2016-10-30 16:04:30
818,JAG,JCBOB,20919,,3:00,503500107,CX,28,0/28,0,0,,0,0,0,1,818,2016-10-30 16:04:30
819,JAG,FFJDI,20916,,4:00,503500063,CX,20,0/20,0,0,,0,0,0,1,824,2016-10-30 16:04:30
820,JAG,FFJDI,20916,,4:00,503500064,CX,20,0/20,0,0,,0,0,0,1,824,2016-10-30 16:04:30
821,JAG,FFJDI,20916,,4:00,503500065,CX,16,0/16,0,0,,0,0,0,1,824,2016-10-30 16:04:30
822,JAG,FFJDI,20916,,4:00,503500066,CX,12,0/12,0,0,,0,0,0,1,824,2016-10-30 16:04:30
823,JAG,FFJDI,20916,,4:00,503500028,CX,20,0/20,0,0,,0,0,0,1,824,2016-10-30 16:04:30
824,JAG,FFJDI,20916,,4:00,503500023,CX,24,0/24,0,0,,0,0,0,1,824,2016-10-30 16:04:30
825,JAG,JCBOB,20917,,9:00,503500083,CX,196,0/196,0,0,,0,0,0,1,825,2016-10-30 16:04:30
826,JAG,FFJDI,20921,,11:00:00,503500063,CX,20,0/20,20,0,,0,0,0,1,829,2016-10-30 16:04:30
827,JAG,FFJDI,20921,,11:00:00,503500064,CX,48,0/48,10,0,,0,0,0,1,829,2016-10-30 16:04:30
828,JAG,FFJDI,20921,,11:00,503500065,CX,24,0/24,0,0,,0,0,0,1,829,2016-10-30 16:04:30
829,JAG,FFJDI,20921,,11:00,503500028,CX,20,0/20,0,0,,0,0,0,1,829,2016-10-30 16:04:30
